1996	mens-200-metres	Silver	NAM	Frankie Fredericks	frankie-fredericks-1	http://www.sports-reference.com/olympics/athletes/fr/frankie-fredericks-1.html
1996	mens-200-metres	Bronze	TRI	Ato Boldon	ato-boldon-1	http://www.sports-reference.com/olympics/athletes/bo/ato-boldon-1.html
1992	mens-200-metres	Gold	USA	Mike Marsh	mike-marsh-1	http://www.sports-reference.com/olympics/athletes/ma/mike-marsh-1.html
1992	mens-200-metres	Silver	NAM	Frankie Fredericks	frankie-fredericks-1	http://www.sports-reference.com/olympics/athletes/fr/frankie-fredericks-1.html
1992	mens-200-metres	Bronze	USA	Michael Bates	michael-bates-1	http://www.sports-reference.com/olympics/athletes/ba/michael-bates-1.html
1988	mens-200-metres	Gold	USA	Joe DeLoach	joe-deloach-1	http://www.sports-reference.com/olympics/athletes/de/joe-deloach-1.html
1988	mens-200-metres	Silver	USA	Carl Lewis	carl-lewis-1	http://www.sports-reference.com/olympics/athletes/le/carl-lewis-1.html
1988	mens-200-metres	Bronze	BRA	RÃ³bson da Silva	robson-da-silva-1	http://www.sports-reference.com/olympics/athletes/da/robson-da-silva-1.html
1984	mens-200-metres	Gold	USA	Carl Lewis	carl-lewis-1	http://www.sports-reference.com/olympics/athletes/le/carl-lewis-1.html
1984	mens-200-metres	Silver	USA	Kirk Baptiste	kirk-baptiste-1	http://www.sports-reference.com/olympics/athletes/ba/kirk-baptiste-1.html
1984	mens-200-metres	Bronze	USA	Thomas Jefferson	thomas-jefferson-1	http://www.sports-reference.com/olympics/athletes/je/thomas-jefferson-1.html
1980	mens-200-metres	Gold	ITA	Pietro Mennea	pietro-mennea-1	http://www.sports-reference.com/olympics/athletes/me/pietro-mennea-1.html
1980	mens-200-metres	Silver	GBR	Allan Wells	allan-wells-1	http://www.sports-reference.com/olympics/athletes/we/allan-wells-1.html
1980	mens-200-metres	Bronze	JAM	Don Quarrie	don-quarrie-1	http://www.sports-reference.com/olympics/athletes/qu/don-quarrie-1.html
1976	mens-200-metres	Gold	JAM	Don Quarrie	don-quarrie-1	http://www.sports-reference.com/olympics/athletes/qu/don-quarrie-1.html
1976	mens-200-metres	Silver	USA	Millard Hampton	millard-hampton-1	http://www.sports-reference.com/olympics/athletes/ha/millard-hampton-1.html
1976	mens-200-metres	Bronze	USA	Dwayne Evans	dwayne-evans-1	http://www.sports-reference.com/olympics/athletes/ev/dwayne-evans-1.html
1972	mens-200-metres	Gold	URS	Valeriy Borzov	valeriy-borzov-1	http://www.sports-reference.com/olympics/athletes/bo/valeriy-borzov-1.html
1972	mens-200-metres	Silver	USA	Larry Black	larry-black-1	http://www.sports-reference.com/olympics/athletes/bl/larry-black-1.html
1972	mens-200-metres	Bronze	ITA	Pietro Mennea	pietro-mennea-1	http://www.sports-reference.com/olympics/athletes/me/pietro-mennea-1.html
1968	mens-200-metres	Gold	USA	Tommie Smith	tommie-smith-1	http://www.sports-reference.com/olympics/athletes/sm/tommie-smith-1.html
1968	mens-200-metres	Silver	AUS	Peter Norman	peter-norman-1	http://www.sports-reference.com/olympics/athletes/no/peter-norman-1.html
1968	mens-200-metres	Bronze	USA	John Carlos	john-carlos-1	http://www.sports-reference.com/olympics/athletes/ca/john-carlos-1.html
1964	mens-200-metres	Gold	USA	Henry Carr	henry-carr-1	http://www.sports-reference.com/olympics/athletes/ca/henry-carr-1.html
1964	mens-200-metres	Silver	USA	Paul Drayton	paul-drayton-1	http://www.sports-reference.com/olympics/athletes/dr/paul-drayton-1.html
1964	mens-200-metres	Bronze	TRI	Edwin Roberts	edwin-roberts-1	http://www.sports-reference.com/olympics/athletes/ro/edwin-roberts-1.html
1960	mens-200-metres	Gold	ITA	Livio Berruti	livio-berruti-1	http://www.sports-reference.com/olympics/athletes/be/livio-berruti-1.html
1960	mens-200-metres	Silver	USA	Les Carney	les-carney-1	http://www.sports-reference.com/olympics/athletes/ca/les-carney-1.html
1960	mens-200-metres	Bronze	FRA	Abdou SÃ¨ye	abdou-seye-1	http://www.sports-reference.com/olympics/athletes/se/abdou-seye-1.html
1956	mens-200-metres	Gold	USA	Bobby Joe Morrow	bobby-joe-morrow-1	http://www.sports-reference.com/olympics/athletes/mo/bobby-joe-morrow-1.html
1956	mens-200-metres	Silver	USA	Andy Stanfield	andy-stanfield-1	http://www.sports-reference.com/olympics/athletes/st/andy-stanfield-1.html
1956	mens-200-metres	Bronze	USA	Thane Baker	thane-baker-1	http://www.sports-reference.com/olympics/athletes/ba/thane-baker-1.html
1952	mens-200-metres	Gold	USA	Andy Stanfield	andy-stanfield-1	http://www.sports-reference.com/olympics/athletes/st/andy-stanfield-1.html
1952	mens-200-metres	Silver	USA	Thane Baker	thane-baker-1	http://www.sports-reference.com/olympics/athletes/ba/thane-baker-1.html
1952	mens-200-metres	Bronze	USA	Jimmy Gathers	jimmy-gathers-1	http://www.sports-reference.com/olympics/athletes/ga/jimmy-gathers-1.html
1948	mens-200-metres	Gold	USA	Mel Patton	mel-patton-1	http://www.sports-reference.com/olympics/athletes/pa/mel-patton-1.html
1948	mens-200-metres	Silver	USA	Barney Ewell	barney-ewell-1	http://www.sports-reference.com/olympics/athletes/ew/barney-ewell-1.html
1948	mens-200-metres	Bronze	PAN	Lloyd LaBeach	lloyd-labeach-1	http://www.sports-reference.com/olympics/athletes/la/lloyd-labeach-1.html
1936	mens-200-metres	Gold	USA	Jesse Owens	jesse-owens-1	http://www.sports-reference.com/olympics/athletes/ow/jesse-owens-1.html
1936	mens-200-metres	Silver	USA	Mack Robinson	mack-robinson-1	http://www.sports-reference.com/olympics/athletes/ro/mack-robinson-1.html
1936	mens-200-metres	Bronze	NED	Tinus Osendarp	tinus-osendarp-1	http://www.sports-reference.com/olympics/athletes/os/tinus-osendarp-1.html
1932	mens-200-metres	Gold	USA	Eddie Tolan	eddie-tolan-1	http://www.sports-reference.com/olympics/athletes/to/eddie-tolan-1.html
1932	mens-200-metres	Silver	USA	George Simpson	george-simpson-1	http://www.sports-reference.com/olympics/athletes/si/george-simpson-1.html
1932	mens-200-metres	Bronze	USA	Ralph Metcalfe	ralph-metcalfe-1	http://www.sports-reference.com/olympics/athletes/me/ralph-metcalfe-1.html
1928	mens-200-metres	Gold	CAN	Percy Williams	percy-williams-1	http://www.sports-reference.com/olympics/athletes/wi/percy-williams-1.html
1928	mens-200-metres	Silver	GBR	Walter Rangeley	walter-rangeley-1	http://www.sports-reference.com/olympics/athletes/ra/walter-rangeley-1.html
1928	mens-200-metres	Bronze	GER	Helmut KÃ¶rnig	helmut-kornig-1	http://www.sports-reference.com/olympics/athletes/ko/helmut-kornig-1.html
1924	mens-200-metres	Gold	USA	Jackson Scholz	jackson-scholz-1	http://www.sports-reference.com/olympics/athletes/sc/jackson-scholz-1.html
1924	mens-200-metres	Silver	USA	Charley Paddock	charley-paddock-1	http://www.sports-reference.com/olympics/athletes/pa/charley-paddock-1.html
1924	mens-200-metres	Bronze	GBR	Eric Liddell	eric-liddell-1	http://www.sports-reference.com/olympics/athletes/li/eric-liddell-1.html
1920	mens-200-metres	Gold	USA	Allen Woodring	allen-woodring-1	http://www.sports-reference.com/olympics/athletes/wo/allen-woodring-1.html
1920	mens-200-metres	Silver	USA	Charley Paddock	charley-paddock-1	http://www.sports-reference.com/olympics/athletes/pa/charley-paddock-1.html
1920	mens-200-metres	Bronze	GBR	Harry Edward	harry-edward-1	http://www.sports-reference.com/olympics/athletes/ed/harry-edward-1.html
1912	mens-200-metres	Gold	USA	Ralph Craig	ralph-craig-1	http://www.sports-reference.com/olympics/athletes/cr/ralph-craig-1.html
1912	mens-200-metres	Silver	USA	Donald Lippincott	donald-lippincott-1	http://www.sports-reference.com/olympics/athletes/li/donald-lippincott-1.html
1912	mens-200-metres	Bronze	GBR	Willie Applegarth	willie-applegarth-1	http://www.sports-reference.com/olympics/athletes/ap/willie-applegarth-1.html
1908	mens-200-metres	Gold	CAN	Bobby Kerr	bobby-kerr-1	http://www.sports-reference.com/olympics/athletes/ke/bobby-kerr-1.html
1908	mens-200-metres	Silver	USA	Bobby Cloughen	bobby-cloughen-1	http://www.sports-reference.com/olympics/athletes/cl/bobby-cloughen-1.html
1908	mens-200-metres	Bronze	USA	Nate Cartmell	nate-cartmell-1	http://www.sports-reference.com/olympics/athletes/ca/nate-cartmell-1.html
1904	mens-200-metres	Gold	USA	Archie Hahn	archie-hahn-1	http://www.sports-reference.com/olympics/athletes/ha/archie-hahn-1.html
1904	mens-200-metres	Silver	USA	Nate Cartmell	nate-cartmell-1	http://www.sports-reference.com/olympics/athletes/ca/nate-cartmell-1.html
1904	mens-200-metres	Bronze	USA	Bill Hogenson	bill-hogenson-1	http://www.sports-reference.com/olympics/athletes/ho/bill-hogenson-1.html
